obs,resp,stimulus,previous,contrast,state
2,-1,1,-1,0.05,1
2,1,-1,1,0.1,1
2,-1,1,1,0.02,1
2,1,-1,1,0.05,1
2,1,-1,1,0.1,1
2,1,1,1,0.01,1
2,1,1,1,0.05,1
2,1,1,1,0.05,1
2,-1,-1,-1,0.05,1
2,1,1,1,0.05,1
2,-1,1,-1,0.1,1
2,-1,-1,-1,0.1,1
2,1,-1,1,0.05,1
2,-1,-1,1,0.05,1
2,-1,1,1,0.1,1
2,1,1,1,0.05,1
2,-1,-1,-1,0.01,1
2,-1,1,-1,0.02,1
2,-1,1,-1,0.01,2
2,1,1,1,0.1,2
2,-1,-1,-1,0.05,2
2,1,1,-1,0.05,2
2,1,1,-1,0.01,2
2,-1,1,-1,0.05,2
2,1,1,1,0.01,1
2,-1,-1,1,0.01,1
2,-1,-1,1,0.1,1
2,1,-1,1,0.01,1
2,1,-1,1,0.05,1
2,-1,-1,-1,0.05,1
2,1,1,1,0.1,1
2,-1,1,-1,0.1,1
2,1,-1,1,0.01,1
2,-1,-1,-1,0.1,2
2,-1,-1,1,0.02,2
2,-1,-1,-1,0.02,2
2,1,-1,-1,0.02,2
2,1,-1,1,0.02,2
2,1,1,1,0.1,2
2,1,-1,-1,0.1,2
2,-1,1,1,0.02,2
2,-1,-1,1,0.01,2
2,-1,1,-1,0.02,2
2,1,1,1,0.1,2
2,-1,-1,-1,0.02,2
2,-1,-1,-1,0.05,2
2,1,1,1,0.02,2
2,1,-1,-1,0.02,2
2,-1,-1,-1,0.1,1
2,-1,-1,1,0.02,1
2,1,-1,1,0.02,1
2,-1,1,-1,0.05,1
2,-1,1,-1,0.1,1
2,1,1,1,0.01,1
2,1,-1,1,0.05,1
2,-1,1,-1,0.1,1
2,1,-1,1,0.1,1
2,1,-1,1,0.02,1
2,-1,-1,-1,0.1,1
2,-1,1,-1,0.05,1
2,1,1,1,0.02,1
2,1,1,1,0.01,2
2,1,1,1,0.1,2
2,1,-1,1,0.01,2
2,-1,1,1,0.02,2
2,-1,-1,1,0.1,2
2,-1,1,-1,0.1,2
2,1,-1,1,0.1,2
2,-1,1,-1,0.05,1
2,-1,1,-1,0.05,1
2,-1,1,1,0.1,1
2,1,-1,1,0.1,1
2,1,-1,1,0.1,1
2,-1,1,-1,0.05,1
2,1,1,1,0.05,1
2,1,-1,1,0.05,1
2,-1,-1,-1,0.02,2
2,-1,1,-1,0.01,2
2,1,-1,-1,0.1,2
2,1,1,1,0.01,2
2,1,-1,-1,0.1,2
2,-1,1,1,0.1,2
2,-1,-1,1,0.01,2
2,1,-1,1,0.01,1
2,1,1,1,0.02,1
2,-1,-1,-1,0.01,1
2,-1,-1,-1,0.05,1
2,1,-1,-1,0.1,1
2,-1,-1,-1,0.1,1
2,1,-1,-1,0.01,1
2,-1,-1,-1,0.01,1
2,-1,1,1,0.02,1
2,1,1,-1,0.02,1
2,1,1,1,0.1,1
2,1,-1,1,0.01,1
2,-1,-1,-1,0.01,1
2,1,1,1,0.01,1
2,-1,1,-1,0.1,1
2,1,1,1,0.05,1
2,-1,-1,-1,0.05,1
2,-1,1,-1,0.05,1
2,1,1,1,0.01,1
3,-1,-1,0,0.02,1
3,1,-1,1,0.1,1
3,-1,-1,-1,0.1,1
3,1,1,1,0.01,1
3,-1,1,1,0.05,2
3,1,-1,1,0.02,1
3,1,1,1,0.1,1
3,1,1,1,0.02,1
3,1,-1,1,0.02,1
3,-1,-1,1,0.1,1
3,1,1,1,0.01,1
3,-1,1,1,0.02,2
3,-1,1,-1,0.02,2
3,-1,-1,1,0.01,2
3,-1,1,1,0.05,2
3,-1,-1,-1,0.05,1
3,-1,1,-1,0.02,1
3,-1,1,1,0.05,1
3,-1,1,-1,0.1,1
3,-1,-1,-1,0.01,2
3,-1,1,1,0.02,2
3,1,1,1,0.02,2
3,-1,1,-1,0.01,1
3,1,1,-1,0.01,1
3,-1,1,-1,0.01,1
3,1,-1,1,0.1,1
3,1,-1,1,0.1,1
3,-1,-1,-1,0.05,1
3,1,1,1,0.05,1
3,-1,1,-1,0.05,1
3,-1,1,-1,0.02,1
3,1,1,1,0.01,1
3,1,-1,1,0.05,1
3,1,1,-1,0.02,1
3,-1,-1,-1,0.02,1
3,-1,1,1,0.02,1
3,-1,1,-1,0.1,1
3,1,-1,1,0.1,1
3,1,1,1,0.1,1
3,1,-1,1,0.02,1
3,-1,-1,-1,0.02,1
3,-1,1,-1,0.05,1
3,1,-1,1,0.05,1
3,-1,1,-1,0.01,2
3,1,1,-1,0.05,2
3,1,1,1,0.02,2
3,1,1,1,0.05,2
3,-1,1,-1,0.1,2
3,-1,1,-1,0.01,2
3,-1,1,-1,0.01,2
3,-1,-1,-1,0.05,2
3,1,1,1,0.02,2
3,-1,-1,-1,0.05,2
3,-1,-1,-1,0.02,2
3,-1,-1,1,0.1,2
3,-1,1,1,0.02,2
3,1,1,1,0.05,2
3,1,1,-1,0.1,2
3,1,-1,1,0.02,2
3,1,1,1,0.1,1
3,1,1,1,0.01,1
3,1,1,-1,0.02,1
3,-1,-1,1,0.1,1
3,1,1,1,0.01,1
3,-1,-1,-1,0.02,1
3,1,1,1,0.01,1
3,-1,1,-1,0.05,1
3,-1,1,-1,0.02,1
3,1,1,1,0.01,1
3,1,1,1,0.05,1
3,1,-1,1,0.01,1
3,-1,1,-1,0.02,1
3,-1,1,-1,0.05,1
3,-1,1,1,0.02,2
3,1,1,1,0.05,2
3,1,1,-1,0.02,2
3,1,-1,-1,0.01,2
3,-1,1,1,0.02,2
3,-1,-1,1,0.02,2
3,-1,-1,1,0.01,2
3,1,1,1,0.1,2
3,-1,1,1,0.01,2
3,1,-1,1,0.01,2
3,1,1,1,0.1,2
3,1,1,1,0.01,2
3,-1,1,1,0.05,2
3,-1,-1,-1,0.05,2
3,1,-1,1,0.05,2
3,-1,-1,-1,0.05,2
3,1,1,-1,0.1,2
3,1,1,1,0.1,2
3,1,1,1,0.05,2
3,-1,1,1,0.05,2
3,1,-1,1,0.05,2
3,-1,-1,1,0.01,2
3,-1,1,-1,0.01,2
3,-1,-1,1,0.1,2
3,-1,1,-1,0.02,2
3,1,-1,-1,0.01,2
3,1,-1,1,0.02,2
3,-1,-1,-1,0.05,2
3,1,-1,1,0.02,2
3,1,-1,1,0.01,2
3,-1,1,1,0.05,2
3,1,1,-1,0.01,2
3,1,1,-1,0.02,2
3,-1,1,1,0.05,2
3,1,1,1,0.01,2
3,1,-1,1,0.02,2
3,1,-1,-1,0.02,2
3,-1,1,1,0.1,2
3,-1,-1,1,0.01,2
3,1,1,-1,0.01,2
3,1,-1,1,0.1,2
3,1,-1,1,0.05,2
3,-1,-1,-1,0.02,1
3,1,-1,1,0.05,1
3,1,1,-1,0.1,1
3,-1,1,1,0.01,1
3,-1,-1,-1,0.1,1
3,-1,1,-1,0.01,1
3,-1,1,1,0.1,1
3,-1,1,1,0.01,2
3,1,1,1,0.01,2
3,-1,1,-1,0.01,2
3,-1,-1,-1,0.02,2
3,-1,-1,-1,0.02,2
3,-1,-1,-1,0.05,2
3,1,-1,-1,0.02,2
3,-1,-1,-1,0.1,1
3,1,1,1,0.01,1
3,-1,-1,-1,0.05,1
3,1,-1,1,0.1,2
3,1,1,-1,0.05,2
3,1,1,1,0.02,2
3,-1,1,-1,0.01,2
3,-1,-1,-1,0.01,2
3,-1,-1,1,0.01,2
3,1,1,1,0.01,2
3,-1,1,1,0.05,2
3,1,-1,1,0.1,2
3,-1,1,-1,0.05,1
3,1,-1,1,0.05,1
3,1,-1,1,0.01,1
3,-1,-1,-1,0.1,1
3,1,1,1,0.05,1
3,1,1,1,0.01,1
3,-1,-1,-1,0.05,1
3,1,1,-1,0.01,2
3,-1,1,1,0.02,2
3,-1,1,-1,0.01,2
3,-1,1,-1,0.05,2
3,-1,-1,-1,0.01,2
3,1,-1,-1,0.1,2
3,-1,1,1,0.1,2
3,-1,-1,-1,0.01,2
3,1,-1,1,0.01,2
3,-1,1,-1,0.01,2
3,1,1,1,0.05,2
3,-1,-1,-1,0.02,2
3,-1,-1,1,0.1,2
3,-1,1,1,0.1,2
3,-1,1,-1,0.05,2
3,-1,-1,-1,0.1,2
3,1,-1,1,0.1,2
3,1,1,1,0.01,2
3,-1,1,1,0.02,2
3,1,1,1,0.05,2
3,-1,1,-1,0.01,2
3,-1,-1,1,0.02,2
3,-1,-1,1,0.1,2
3,1,1,1,0.05,2
3,1,1,1,0.1,1
3,1,-1,-1,0.05,1
3,1,1,1,0.05,1
3,-1,-1,-1,0.02,1
3,-1,1,1,0.02,1
3,-1,-1,-1,0.1,1
3,-1,1,-1,0.01,1
3,-1,1,1,0.05,2
3,-1,-1,-1,0.05,2
3,-1,-1,-1,0.05,2
3,-1,1,-1,0.02,2
3,1,-1,-1,0.02,2
3,1,-1,-1,0.1,2
3,-1,1,1,0.02,2
3,1,1,-1,0.02,2
3,-1,-1,1,0.02,2
3,-1,-1,1,0.1,2
3,-1,1,-1,0.1,2
3,1,-1,-1,0.02,2
3,1,1,1,0.01,2
3,-1,-1,1,0.02,2
3,1,1,1,0.01,1
3,-1,1,-1,0.1,1
3,1,1,1,0.05,1
3,-1,1,-1,0.02,1
3,-1,-1,-1,0.02,1
3,1,-1,1,0.01,1
3,-1,1,-1,0.02,1
3,-1,-1,-1,0.02,1
3,-1,1,-1,0.02,1
3,-1,-1,-1,0.1,1
3,-1,-1,-1,0.02,2
3,1,1,-1,0.1,2
3,-1,1,-1,0.1,2
3,1,-1,1,0.02,2
3,-1,-1,1,0.02,2
3,-1,-1,1,0.05,2
3,1,1,-1,0.1,2
3,1,-1,1,0.01,2
3,1,-1,1,0.02,2
3,-1,-1,1,0.02,2
3,1,1,1,0.02,2
3,1,1,1,0.05,2
3,-1,1,1,0.02,2
3,-1,-1,-1,0.01,2
3,1,1,-1,0.01,2
3,-1,-1,-1,0.1,2
3,-1,-1,-1,0.05,1
3,1,1,1,0.05,1
3,1,-1,1,0.1,1
3,-1,1,-1,0.05,1
3,1,-1,1,0.05,1
3,1,1,1,0.02,1
3,-1,-1,-1,0.02,2
3,1,1,1,0.01,2
3,-1,1,1,0.02,2
3,1,-1,1,0.02,2
3,1,1,-1,0.02,2
3,1,1,1,0.01,2
3,-1,1,-1,0.1,2
3,-1,1,-1,0.01,2
3,-1,-1,1,0.02,2
3,1,-1,1,0.05,2
3,-1,1,1,0.05,2
3,-1,-1,-1,0.1,2
3,-1,-1,1,0.01,2
3,-1,-1,-1,0.02,2
3,1,1,1,0.02,2
3,-1,1,1,0.01,2
3,-1,-1,-1,0.05,2
3,-1,-1,1,0.1,2
3,1,-1,1,0.02,2
3,-1,-1,-1,0.02,1
3,1,1,1,0.05,1
3,1,1,1,0.1,1
3,1,1,1,0.05,2
3,1,-1,1,0.02,2
3,-1,-1,1,0.05,2
3,-1,1,1,0.1,2
3,1,-1,1,0.01,2
3,1,1,-1,0.1,2
3,-1,-1,1,0.1,2
3,-1,1,1,0.02,2
3,-1,-1,-1,0.1,2
3,1,-1,-1,0.1,2
3,1,1,-1,0.05,2
3,1,-1,-1,0.01,2
3,-1,1,1,0.02,2
3,1,1,1,0.01,2
3,-1,1,-1,0.01,2
3,-1,1,-1,0.1,2
3,1,-1,1,0.02,2
3,1,1,-1,0.05,2
3,-1,1,-1,0.02,2
3,-1,1,1,0.02,2
3,-1,-1,-1,0.1,2
3,-1,1,1,0.01,2
3,1,-1,1,0.02,2
3,1,1,1,0.01,1
3,-1,-1,1,0.02,1
3,-1,1,-1,0.02,1
3,1,-1,1,0.01,2
3,1,-1,1,0.02,2
3,-1,-1,1,0.01,2
3,-1,-1,1,0.01,2
3,-1,1,1,0.05,2
3,-1,-1,-1,0.01,2
3,1,-1,1,0.02,2
3,-1,-1,-1,0.01,2
3,-1,1,1,0.02,2
3,-1,1,-1,0.01,2
3,-1,1,-1,0.05,2
3,-1,-1,-1,0.02,2
3,-1,1,-1,0.1,2
3,-1,1,-1,0.01,2
3,1,1,-1,0.1,2
3,1,-1,-1,0.01,2
3,1,-1,1,0.01,1
3,-1,-1,-1,0.1,1
3,-1,-1,-1,0.05,1
3,1,1,1,0.1,1
3,-1,-1,-1,0.01,1
3,1,1,1,0.01,1
3,1,1,1,0.1,1
3,-1,1,-1,0.02,1
3,-1,-1,1,0.02,1
3,-1,1,-1,0.05,1
3,1,-1,1,0.02,1
3,-1,-1,-1,0.05,1
3,-1,-1,-1,0.02,1
3,-1,-1,-1,0.05,1
3,-1,1,1,0.01,1
3,-1,-1,-1,0.1,1
3,-1,1,1,0.1,1
3,1,1,-1,0.02,1
3,-1,1,-1,0.05,1
3,1,-1,-1,0.01,1
3,1,1,1,0.01,1
3,1,1,1,0.02,1
3,-1,1,-1,0.02,1
3,1,1,-1,0.02,1
3,-1,-1,1,0.01,1
3,1,1,1,0.1,1
3,1,-1,-1,0.1,2
3,-1,1,-1,0.02,2
3,1,1,-1,0.1,2
3,1,-1,1,0.05,2
3,1,-1,1,0.1,2
3,1,-1,1,0.1,2
3,-1,1,-1,0.02,2
3,-1,1,-1,0.02,1
3,1,1,1,0.05,1
3,-1,-1,1,0.05,2
3,-1,-1,1,0.02,2
3,-1,-1,-1,0.1,2
3,-1,-1,-1,0.1,2
3,1,1,1,0.01,2
3,1,1,-1,0.02,2
3,-1,1,1,0.1,2
3,1,-1,1,0.05,2
3,-1,1,-1,0.02,2
3,-1,-1,-1,0.02,2
3,-1,-1,-1,0.01,2
3,-1,-1,-1,0.01,2
3,-1,-1,-1,0.02,2
3,1,1,-1,0.1,2
3,1,1,-1,0.1,2
3,1,1,1,0.01,2
3,-1,-1,1,0.1,2
3,-1,1,1,0.1,2
3,1,1,-1,0.05,2
3,1,1,-1,0.02,2
3,-1,1,-1,0.01,2
3,-1,-1,-1,0.02,2
3,1,-1,1,0.05,2
3,-1,1,1,0.05,2
3,-1,1,1,0.05,2
3,-1,-1,-1,0.1,2
3,-1,1,1,0.05,2
3,-1,1,1,0.02,2
3,1,-1,1,0.1,2
3,1,1,1,0.02,2
3,1,-1,1,0.05,2
3,-1,1,1,0.02,2
3,1,-1,1,0.02,1
3,-1,1,-1,0.05,1
3,1,-1,1,0.1,1
3,1,1,1,0.02,1
3,-1,-1,-1,0.1,1
3,1,1,1,0.02,1
3,1,-1,1,0.05,1
3,1,-1,1,0.05,1
3,1,1,1,0.02,1
3,-1,1,1,0.1,2
3,-1,1,-1,0.01,2
3,1,-1,1,0.02,2
3,-1,1,-1,0.1,2
3,1,-1,1,0.01,2
3,1,1,1,0.01,1
3,1,1,1,0.01,1
3,-1,-1,-1,0.05,1
3,-1,1,1,0.01,1
3,1,1,1,0.1,1
3,-1,-1,-1,0.02,1
3,1,-1,1,0.1,1
3,-1,-1,1,0.02,1
3,-1,1,-1,0.02,1
3,-1,-1,-1,0.02,1
3,1,-1,1,0.01,1
3,1,-1,-1,0.05,2
3,1,-1,-1,0.1,2
3,1,1,1,0.02,2
3,-1,1,-1,0.05,1
3,-1,-1,-1,0.05,1
3,-1,1,-1,0.02,1
3,-1,1,-1,0.01,1
3,-1,1,1,0.01,2
3,1,1,-1,0.01,2
3,1,1,1,0.01,2
3,-1,1,1,0.01,2
3,1,-1,1,0.1,2
3,-1,1,1,0.05,1
3,1,-1,-1,0.05,1
3,-1,1,1,0.02,2
3,1,1,1,0.01,2
3,1,1,1,0.05,1
3,1,-1,-1,0.1,2
3,1,-1,1,0.05,1
3,-1,-1,-1,0.02,1
3,-1,-1,-1,0.01,1
3,1,-1,1,0.1,1
3,1,1,1,0.1,1
3,1,1,1,0.1,1
3,1,1,-1,0.05,2
3,-1,-1,-1,0.02,2
3,1,1,1,0.05,2
3,-1,-1,-1,0.01,2
3,1,-1,1,0.01,2
3,-1,1,-1,0.05,1
3,1,-1,1,0.1,1
3,-1,-1,-1,0.1,1
3,1,-1,1,0.01,1
3,-1,1,-1,0.02,1
3,-1,-1,-1,0.02,1
3,-1,-1,1,0.05,2
3,1,1,1,0.05,2
3,-1,1,1,0.01,2
3,-1,-1,-1,0.01,2
3,-1,1,1,0.02,2
3,1,-1,-1,0.01,2
3,1,-1,1,0.1,2
3,-1,1,-1,0.1,2
3,1,1,1,0.1,2
3,-1,-1,-1,0.05,2
3,1,-1,-1,0.02,2
3,-1,-1,-1,0.1,2
3,1,-1,1,0.02,1
3,1,1,-1,0.05,2
3,-1,1,-1,0.01,2
3,-1,1,-1,0.01,2
3,-1,-1,1,0.05,1
3,-1,1,-1,0.02,1
3,-1,-1,-1,0.1,1
3,1,-1,1,0.02,2
3,1,1,1,0.01,2
3,1,1,-1,0.02,2
3,-1,-1,1,0.05,2
3,1,-1,1,0.1,2
3,1,-1,-1,0.05,2
3,1,1,1,0.05,2
3,1,-1,1,0.05,2
3,1,1,1,0.05,1
3,-1,-1,-1,0.1,1
3,1,-1,1,0.02,1
3,-1,-1,1,0.1,1
3,1,-1,1,0.05,1
3,-1,1,-1,0.02,1
3,-1,1,1,0.01,1
3,1,1,-1,0.02,1
3,-1,1,-1,0.05,1
3,1,1,1,0.1,1
3,-1,1,1,0.1,1
3,1,-1,1,0.1,1
3,1,1,1,0.02,1
3,-1,1,-1,0.05,1
3,1,-1,1,0.1,1
3,-1,1,1,0.05,1
3,1,-1,1,0.02,1
3,1,-1,1,0.1,1
3,1,-1,1,0.1,1
3,-1,-1,-1,0.05,2
3,-1,-1,-1,0.1,2
3,1,1,-1,0.02,2
3,-1,-1,1,0.01,2
3,1,1,-1,0.1,2
3,-1,-1,1,0.05,2
3,1,-1,1,0.02,2
3,1,-1,-1,0.1,2
3,-1,-1,-1,0.02,2
3,-1,-1,1,0.1,2
3,1,1,1,0.05,2
3,-1,1,-1,0.01,2
3,1,-1,1,0.1,1
3,1,1,1,0.1,1
3,-1,1,-1,0.1,1
3,-1,-1,-1,0.1,1
3,-1,1,-1,0.02,1
3,-1,-1,-1,0.02,1
3,-1,-1,1,0.02,1
3,1,-1,1,0.05,1
3,-1,1,-1,0.1,1
3,-1,1,-1,0.05,1
3,1,-1,1,0.1,1
3,1,1,1,0.01,1
3,-1,-1,-1,0.01,1
3,1,1,1,0.02,1
3,-1,1,-1,0.02,1
3,1,1,1,0.02,1
3,-1,1,-1,0.1,1
3,1,-1,1,0.01,1
3,-1,1,-1,0.05,1
3,1,-1,-1,0.1,2
3,-1,1,1,0.05,2
3,1,-1,-1,0.01,2
3,1,1,-1,0.01,2
3,1,1,-1,0.1,2
3,1,1,1,0.05,1
3,-1,1,-1,0.1,1
4,1,-1,0,0.1,2
4,1,-1,-1,0.05,2
4,1,1,-1,0.01,2
4,-1,1,-1,0.01,1
4,-1,-1,-1,0.02,1
4,1,-1,1,0.1,1
4,1,1,1,0.05,1
4,-1,1,-1,0.01,1
4,1,1,1,0.01,1
4,1,1,1,0.02,1
4,-1,-1,1,0.01,2
4,-1,1,-1,0.02,2
4,-1,1,1,0.05,2
4,1,1,1,0.02,2
4,1,1,1,0.1,2
4,1,1,1,0.05,1
4,-1,1,-1,0.01,1
4,1,1,1,0.1,1
4,-1,-1,-1,0.01,1
4,1,-1,1,0.1,1
4,-1,1,-1,0.01,1
4,1,1,1,0.05,2
4,1,1,1,0.01,2
4,1,-1,1,0.1,2
4,-1,-1,1,0.02,2
4,-1,1,1,0.05,2
4,-1,1,1,0.1,2
4,1,-1,-1,0.02,2
4,-1,1,-1,0.1,2
4,1,-1,1,0.1,2
4,1,-1,1,0.1,2
4,-1,1,-1,0.1,2
4,1,-1,-1,0.02,2
4,-1,-1,1,0.1,2
4,1,1,-1,0.05,2
4,1,-1,1,0.05,2
4,1,1,-1,0.1,2
4,-1,1,-1,0.05,1
4,1,1,-1,0.02,1
4,-1,-1,1,0.1,1
4,1,1,-1,0.01,1
4,-1,1,-1,0.1,1
4,1,-1,1,0.05,1
4,-1,1,-1,0.02,1
4,-1,-1,1,0.02,1
4,1,-1,1,0.01,1
4,-1,1,1,0.05,1
4,-1,1,-1,0.1,1
4,1,-1,-1,0.05,1
4,1,-1,1,0.05,1
4,1,-1,1,0.01,1
4,1,-1,1,0.02,1
4,1,1,1,0.05,1
4,1,-1,1,0.1,1
4,-1,-1,-1,0.05,1
4,-1,-1,1,0.02,1
4,1,-1,1,0.05,1
4,1,-1,-1,0.01,1
4,-1,1,-1,0.01,1
4,-1,-1,-1,0.01,1
4,-1,1,-1,0.1,1
4,1,1,1,0.1,1
4,-1,1,-1,0.1,2
4,1,1,-1,0.01,2
4,-1,1,-1,0.1,2
4,-1,1,-1,0.02,2
4,-1,-1,-1,0.05,2
4,1,-1,1,0.05,2
4,-1,1,1,0.02,2
4,1,1,1,0.05,2
4,1,-1,1,0.02,2
4,1,1,-1,0.1,2
4,1,1,-1,0.01,2
4,1,1,-1,0.01,2
4,-1,-1,-1,0.05,2
4,1,1,-1,0.05,1
4,1,-1,1,0.05,1
4,1,1,1,0.1,1
4,1,1,1,0.02,1
4,-1,-1,-1,0.05,1
4,1,1,1,0.02,1
4,1,-1,1,0.02,1
4,-1,1,-1,0.1,1
4,-1,1,-1,0.02,1
4,-1,1,-1,0.02,1
4,-1,1,-1,0.1,1
4,1,1,-1,0.1,1
4,-1,-1,-1,0.05,1
4,-1,-1,-1,0.01,1
4,-1,1,-1,0.02,1
4,-1,1,-1,0.01,1
4,1,-1,1,0.02,1
4,-1,-1,-1,0.02,1
4,1,1,1,0.1,1
4,-1,1,-1,0.02,1
4,1,1,1,0.01,1
4,1,1,1,0.05,1
4,-1,1,1,0.05,2
4,1,-1,-1,0.01,2
4,1,-1,-1,0.01,2
4,1,1,-1,0.05,2
4,-1,1,1,0.1,2
4,1,-1,-1,0.1,2
4,-1,1,-1,0.01,2
4,-1,1,-1,0.01,2
4,1,-1,1,0.02,1
4,1,-1,1,0.01,1
4,1,1,1,0.05,1
4,-1,1,1,0.01,2
4,1,-1,1,0.1,2
4,-1,1,1,0.1,2
4,-1,1,-1,0.05,2
4,-1,1,1,0.01,2
4,1,-1,1,0.1,1
4,-1,-1,1,0.05,1
4,1,1,1,0.02,1
4,-1,-1,1,0.01,1
4,1,-1,1,0.02,1
4,-1,1,1,0.01,1
4,1,-1,-1,0.01,2
4,-1,1,1,0.05,2
4,1,-1,-1,0.05,2
4,1,-1,-1,0.1,2
4,1,-1,-1,0.02,2
4,1,1,1,0.1,2
4,-1,1,-1,0.05,1
4,-1,-1,-1,0.02,1
4,1,1,-1,0.01,1
4,1,1,1,0.1,1
4,-1,-1,-1,0.1,1
4,-1,1,1,0.02,1
4,-1,-1,1,0.05,2
4,1,1,-1,0.01,2
4,1,-1,-1,0.1,2
4,-1,1,1,0.02,2
4,1,-1,1,0.02,2
4,1,-1,-1,0.02,2
4,-1,-1,-1,0.01,2
4,1,-1,1,0.1,2
4,1,1,-1,0.01,2
4,-1,-1,1,0.02,2
4,1,1,1,0.1,2
4,-1,-1,-1,0.01,2
4,-1,-1,-1,0.02,2
4,-1,1,-1,0.05,2
4,1,1,1,0.02,2
4,1,1,-1,0.1,2
4,1,-1,-1,0.05,2
4,1,-1,-1,0.02,2
4,1,1,1,0.1,2
4,-1,1,1,0.05,2
4,-1,1,1,0.02,2
4,-1,-1,-1,0.01,2
4,-1,1,1,0.01,2
4,-1,1,-1,0.01,2
4,-1,1,1,0.1,2
4,-1,-1,-1,0.05,2
4,1,-1,1,0.02,2
4,1,1,-1,0.1,2
4,1,1,1,0.1,1
4,1,1,1,0.1,1
4,1,-1,1,0.1,2
4,-1,-1,1,0.01,2
4,-1,-1,1,0.01,2
4,1,-1,-1,0.1,2
4,-1,-1,-1,0.02,1
4,-1,1,-1,0.05,1
4,-1,-1,-1,0.02,1
4,-1,1,-1,0.1,1
4,1,-1,1,0.1,1
4,-1,-1,-1,0.02,1
4,1,-1,1,0.02,1
4,1,-1,1,0.01,1
4,1,-1,1,0.05,1
4,-1,-1,1,0.01,1
4,-1,-1,-1,0.01,1
4,-1,1,1,0.01,2
4,1,-1,1,0.02,2
4,-1,-1,-1,0.1,2
4,-1,-1,1,0.1,2
4,1,-1,1,0.01,2
4,1,-1,1,0.05,1
4,-1,1,-1,0.02,1
4,1,1,1,0.1,1
4,1,-1,1,0.1,1
4,-1,-1,1,0.1,1
4,-1,-1,1,0.05,1
4,-1,1,-1,0.1,1
4,1,1,1,0.1,1
4,-1,1,-1,0.02,1
4,-1,1,-1,0.01,1
4,-1,1,-1,0.01,1
4,1,-1,-1,0.1,2
4,1,-1,-1,0.02,2
4,-1,-1,-1,0.1,2
4,1,-1,-1,0.01,2
4,1,1,-1,0.02,2
4,-1,-1,-1,0.1,2
4,1,1,1,0.05,2
4,1,-1,-1,0.02,2
4,1,1,-1,0.01,2
4,1,-1,1,0.02,2
4,-1,-1,1,0.01,2
4,1,1,1,0.01,2
4,1,-1,1,0.1,2
4,-1,1,-1,0.1,2
4,-1,-1,1,0.02,2
4,-1,-1,-1,0.02,2
4,1,1,-1,0.01,2
4,-1,-1,1,0.01,2
4,-1,1,-1,0.02,2
4,1,1,1,0.02,2
4,1,-1,1,0.02,2
4,1,-1,-1,0.02,2
4,1,1,1,0.02,2
4,1,1,1,0.01,2
4,-1,1,-1,0.01,2
4,-1,-1,-1,0.1,2
4,1,1,1,0.01,1
4,-1,1,-1,0.1,2
4,-1,1,-1,0.02,1
4,1,-1,1,0.1,1
4,1,-1,-1,0.1,2
4,-1,1,-1,0.05,2
4,-1,-1,1,0.05,2
4,1,-1,1,0.01,2
4,1,1,-1,0.1,2
4,1,-1,1,0.1,2
4,1,-1,1,0.1,2
4,1,-1,1,0.01,1
4,-1,1,-1,0.05,1
4,1,-1,-1,0.1,1
4,-1,-1,1,0.01,1
4,1,1,1,0.05,1
4,-1,-1,1,0.01,2
4,-1,1,1,0.01,2
4,-1,1,-1,0.01,2
4,1,1,-1,0.02,2
4,-1,-1,-1,0.1,1
4,1,1,1,0.05,1
4,-1,1,-1,0.05,1
4,1,-1,1,0.01,1
4,-1,1,-1,0.02,1
4,-1,-1,-1,0.02,1
4,1,-1,-1,0.02,2
4,1,-1,1,0.1,2
4,-1,1,1,0.05,2
4,1,1,1,0.02,2
4,1,1,-1,0.02,2
4,1,-1,-1,0.01,2
4,1,-1,1,0.1,2
4,-1,-1,-1,0.1,1
4,-1,-1,-1,0.05,1
4,-1,-1,-1,0.01,1
4,1,-1,1,0.01,1
4,1,-1,1,0.01,1
4,-1,-1,1,0.1,1
4,1,1,1,0.05,1
4,1,1,-1,0.1,1
4,1,1,1,0.05,1
4,1,-1,1,0.01,2
4,1,-1,1,0.02,2
4,1,1,1,0.01,2
4,-1,-1,-1,0.1,2
4,1,1,-1,0.01,2
4,-1,-1,1,0.02,2
4,-1,1,1,0.05,2
4,1,-1,-1,0.02,2
4,-1,1,1,0.1,2
4,-1,1,1,0.02,2
4,-1,1,-1,0.05,2
4,1,1,-1,0.01,2
4,1,1,-1,0.1,2
4,1,1,1,0.1,2
4,1,1,-1,0.05,2
4,-1,1,-1,0.02,2
4,1,-1,-1,0.01,2
4,-1,-1,1,0.1,2
4,-1,1,1,0.01,2
4,-1,-1,1,0.05,2
4,-1,-1,-1,0.01,2
4,-1,-1,1,0.1,2
4,-1,-1,-1,0.05,2
4,-1,-1,1,0.1,2
4,-1,1,1,0.05,2
4,1,1,-1,0.05,2
4,-1,1,1,0.02,2
4,1,1,-1,0.05,2
4,1,1,1,0.01,2
4,1,1,-1,0.01,2
4,1,1,1,0.01,2
4,-1,1,-1,0.1,2
4,-1,-1,1,0.1,2
4,1,-1,1,0.02,2
4,1,1,-1,0.01,2
4,-1,-1,1,0.1,2
4,1,1,-1,0.1,2
4,1,-1,1,0.1,2
4,-1,1,1,0.1,2
4,1,1,1,0.1,2
4,1,-1,1,0.05,2
4,1,1,-1,0.1,2
