obs,resp,stimulus,previous,contrast,state
2,1,1,-1,1.25,2
2,1,1,1,1.5,2
2,1,1,1,1.5,2
2,1,1,-1,0.5,2
2,1,1,1,0.5,2
2,1,1,1,1.25,2
2,1,1,-1,0.5,2
2,1,-1,1,0.5,2
2,1,1,1,0.75,2
2,-1,-1,1,1.5,2
2,-1,-1,-1,1.5,2
2,-1,1,-1,0.5,2
2,-1,-1,-1,1.25,2
2,1,1,-1,1.5,2
2,-1,-1,-1,1.5,2
2,1,1,1,1.5,2
2,1,-1,1,1.5,1
2,-1,-1,-1,1.25,1
2,1,1,1,0.5,1
2,1,-1,1,1.25,1
2,-1,-1,-1,0.5,2
2,1,-1,1,1.5,1
2,-1,-1,1,1.5,1
2,-1,-1,-1,0.5,1
2,1,1,1,1.5,1
2,1,1,1,0.75,1
2,-1,1,-1,0.75,1
2,-1,1,-1,0.75,1
2,1,-1,1,1.5,1
2,1,1,-1,1.25,1
2,-1,1,-1,0.75,1
2,1,1,-1,1.25,1
2,-1,-1,-1,1.5,1
2,-1,1,-1,0.5,1
2,1,-1,1,0.5,1
2,-1,-1,-1,1.25,2
2,-1,-1,-1,1.5,2
2,1,1,1,1.5,2
2,1,1,-1,0.75,2
2,-1,-1,-1,0.5,2
2,1,-1,1,0.5,2
2,-1,-1,-1,0.75,2
2,1,1,-1,1.5,2
2,-1,-1,-1,0.5,2
2,1,1,-1,1.5,2
2,1,1,1,1.25,2
2,-1,-1,-1,0.5,2
2,-1,-1,-1,1.5,2
2,1,1,1,1.5,2
2,-1,1,-1,0.75,1
2,-1,-1,-1,1.5,1
2,-1,-1,-1,0.5,1
2,-1,-1,-1,1.5,1
2,1,1,1,1.5,1
2,1,-1,1,1.5,1
2,1,1,1,0.75,1
2,1,-1,1,0.5,1
2,-1,-1,-1,1.25,1
2,-1,-1,-1,0.75,1
2,1,1,-1,0.75,1
2,1,1,-1,1.5,1
2,1,-1,1,1.25,1
2,1,1,1,1.5,1
2,1,1,1,0.75,1
2,1,1,-1,0.75,2
2,1,1,-1,1.5,2
2,-1,-1,-1,1.25,2
2,-1,-1,-1,0.75,2
2,1,-1,1,0.5,2
2,1,1,1,0.5,2
2,-1,-1,1,1.5,2
2,1,1,-1,1.25,2
2,-1,-1,-1,0.5,2
2,1,1,-1,1.25,2
2,1,1,-1,1.25,2
2,-1,-1,-1,0.5,2
2,1,1,1,0.5,2
2,-1,-1,-1,1.5,1
2,1,1,1,0.5,1
2,-1,-1,-1,1.5,1
2,1,-1,1,1.5,1
2,-1,-1,-1,0.5,1
2,1,-1,1,0.75,1
2,1,-1,1,0.5,1
2,1,1,1,1.25,1
2,1,1,1,0.5,1
2,-1,-1,-1,0.5,2
2,-1,-1,1,1.5,2
2,1,1,1,1.5,2
2,1,1,-1,0.75,2
2,-1,-1,-1,1.25,2
2,1,1,1,0.5,1
2,-1,1,-1,0.5,1
2,1,1,1,0.5,1
2,1,1,1,0.75,1
3,1,1,0,0.75,1
3,-1,1,-1,1.25,1
3,1,1,1,0.5,1
3,1,1,-1,0.75,1
3,-1,-1,-1,1.25,1
3,1,1,-1,0.75,1
3,1,1,-1,0.75,2
3,1,1,1,0.5,2
3,1,1,-1,0.75,2
3,1,1,1,1.5,2
3,1,1,1,1.5,2
3,1,-1,1,0.75,2
3,-1,-1,1,1.25,2
3,1,1,-1,0.75,2
3,1,-1,1,1.5,1
3,-1,1,-1,1.25,1
3,1,-1,1,0.5,1
3,1,1,1,0.5,1
3,1,-1,1,1.25,1
3,-1,1,-1,0.75,1
3,1,-1,1,0.5,2
3,-1,1,-1,0.5,1
3,-1,-1,-1,0.5,1
3,-1,-1,-1,1.25,1
3,1,1,-1,1.5,1
3,-1,-1,-1,1.5,1
3,-1,-1,-1,0.75,1
3,1,1,1,1.5,1
3,-1,-1,-1,1.25,1
3,1,1,1,0.5,1
3,1,1,-1,0.75,2
3,1,1,1,1.25,2
3,1,1,1,1.25,2
3,-1,-1,-1,0.75,1
3,-1,-1,-1,1.5,1
3,1,-1,1,0.5,1
3,1,1,1,1.5,1
3,-1,-1,1,1.5,2
3,-1,-1,-1,0.75,2
3,-1,-1,-1,1.25,2
3,-1,-1,-1,0.75,1
3,1,-1,1,0.5,1
3,-1,-1,-1,1.25,1
3,1,-1,1,1.5,1
3,1,1,1,1.5,2
3,1,1,1,1.5,2
3,-1,-1,1,0.75,2
3,-1,-1,-1,0.75,1
3,-1,-1,-1,0.5,1
3,-1,-1,-1,0.75,1
3,1,-1,1,1.25,1
3,-1,1,-1,1.25,1
3,1,1,-1,0.5,2
3,1,-1,1,0.5,2
3,-1,1,-1,0.75,1
3,-1,-1,-1,1.5,1
3,-1,-1,-1,0.5,1
3,-1,-1,-1,1.25,1
3,1,1,-1,0.5,1
3,1,1,1,1.5,1
3,1,1,1,1.5,1
3,1,-1,1,1.25,1
3,1,-1,1,0.75,1
3,1,-1,1,0.75,1
3,-1,-1,-1,1.5,1
3,-1,1,-1,1.5,1
3,1,-1,1,0.75,1
3,1,-1,1,1.25,1
3,1,1,-1,1.5,2
3,-1,-1,1,1.25,2
3,-1,-1,1,1.5,2
3,-1,-1,1,1.25,2
3,1,1,-1,0.75,2
3,1,1,-1,0.5,2
3,1,-1,1,1.25,2
3,1,1,1,0.5,2
3,1,1,-1,0.5,2
3,-1,-1,-1,1.5,2
3,1,1,1,0.5,2
3,1,1,1,1.25,2
3,-1,-1,-1,0.75,2
3,1,1,1,1.25,2
3,-1,-1,-1,1.25,2
3,-1,-1,-1,0.75,2
3,-1,1,-1,0.5,2
3,-1,-1,-1,1.5,2
3,1,1,-1,0.75,2
3,1,1,-1,1.25,2
3,1,1,1,1.5,2
3,1,1,1,0.75,2
3,-1,-1,1,1.5,2
3,1,1,-1,1.5,2
3,1,1,-1,1.5,2
3,-1,-1,1,1.25,2
3,1,-1,1,1.25,2
3,-1,-1,-1,0.75,2
3,-1,-1,-1,1.5,2
3,1,-1,1,1.25,1
3,1,1,-1,1.5,1
3,1,1,-1,1.5,1
3,1,-1,1,1.5,1
3,-1,1,-1,1.5,1
3,-1,-1,-1,0.75,1
3,1,-1,1,1.5,1
3,1,1,-1,0.75,2
3,1,-1,1,0.5,2
3,-1,-1,-1,0.75,2
3,1,-1,1,0.5,1
3,1,-1,1,1.5,1
3,1,1,1,0.75,1
3,1,-1,1,1.25,1
3,1,1,1,1.5,1
3,1,1,1,1.25,1
3,1,-1,1,1.25,1
3,-1,-1,-1,0.5,1
3,1,1,1,0.75,1
3,-1,-1,-1,1.5,1
3,1,1,-1,0.5,2
3,1,1,-1,0.5,2
3,-1,-1,-1,0.75,2
3,1,1,1,1.5,2
3,1,-1,1,0.75,2
3,1,1,1,1.25,2
3,1,-1,1,0.5,2
3,1,1,-1,0.5,1
3,-1,-1,-1,0.75,1
3,-1,1,-1,0.5,1
3,1,1,1,1.5,1
3,-1,1,-1,1.5,1
3,-1,1,-1,0.5,1
3,1,1,1,1.25,1
3,-1,-1,-1,0.5,1
3,1,-1,1,0.75,1
3,-1,-1,-1,1.25,2
3,1,1,-1,1.5,2
3,-1,-1,-1,1.25,2
3,1,-1,1,0.75,2
3,1,1,1,1.5,2
3,1,1,-1,1.5,2
3,-1,-1,1,1.25,2
3,1,1,-1,1.5,2
3,1,-1,1,0.75,2
3,-1,-1,-1,0.75,1
3,-1,-1,-1,1.25,1
3,1,-1,1,0.5,1
3,-1,-1,-1,0.75,1
3,-1,-1,-1,0.5,1
3,1,-1,1,1.5,1
3,1,1,1,1.25,1
3,-1,1,-1,1.25,1
3,1,-1,1,1.5,1
3,1,1,-1,1.5,1
3,1,1,1,1.25,1
3,1,1,1,0.5,1
3,-1,1,-1,0.5,1
3,1,1,1,1.25,1
3,1,-1,1,1.5,1
3,1,1,-1,1.5,1
3,1,1,-1,1.5,2
3,-1,-1,-1,1.5,2
3,-1,-1,-1,0.75,2
3,1,1,1,0.75,2
3,-1,-1,1,1.5,2
3,1,-1,1,0.5,2
3,1,1,1,1.5,2
3,-1,-1,-1,1.5,2
3,-1,-1,-1,0.75,2
3,-1,-1,1,0.75,2
3,-1,-1,1,1.25,2
3,1,1,1,1.25,2
3,-1,-1,-1,1.5,2
3,1,1,1,1.25,2
3,1,1,-1,0.5,2
3,-1,-1,-1,1.25,1
3,1,1,1,0.5,1
3,1,-1,1,1.5,1
3,1,1,-1,1.25,1
3,1,-1,1,1.25,1
3,1,1,1,0.5,1
3,1,1,1,1.25,1
3,1,-1,1,1.25,1
3,1,-1,1,0.75,1
3,1,1,1,0.5,1
3,-1,1,-1,1.5,1
3,1,1,-1,1.5,1
3,1,1,1,1.25,1
3,-1,-1,-1,1.25,1
3,1,1,1,1.5,2
3,-1,-1,-1,0.75,2
3,1,1,-1,1.5,2
3,-1,-1,-1,1.25,2
3,1,1,1,0.75,2
3,1,1,-1,0.75,2
3,1,1,-1,1.5,2
3,1,1,1,0.75,2
3,-1,-1,-1,0.5,2
3,1,1,-1,1.5,2
3,1,1,1,1.25,2
3,1,1,1,1.5,2
3,-1,-1,-1,0.5,2
3,1,1,1,1.5,2
3,-1,-1,-1,0.75,2
3,1,-1,1,1.25,2
3,1,1,1,0.5,2
3,1,1,1,1.25,2
3,1,1,1,1.25,2
3,1,1,-1,0.75,2
3,1,1,-1,0.5,2
3,1,1,1,1.25,2
3,1,1,1,0.5,2
3,1,1,-1,1.5,2
3,1,1,1,1.25,2
3,1,-1,1,1.25,1
3,1,-1,1,1.25,1
3,1,-1,1,1.25,1
3,1,1,-1,1.5,1
3,1,1,1,0.5,2
3,-1,-1,-1,0.75,2
3,-1,-1,1,1.5,2
3,-1,-1,-1,0.75,2
3,-1,-1,1,1.5,2
3,1,1,-1,0.5,2
3,1,1,-1,1.25,2
3,1,1,-1,1.5,2
3,1,1,-1,0.5,2
3,1,1,1,0.75,2
3,1,-1,1,0.5,2
3,1,-1,1,0.5,2
3,-1,-1,-1,1.25,2
3,1,1,-1,1.5,2
3,1,1,1,0.75,2
3,1,-1,1,0.5,2
3,-1,-1,-1,1.5,2
3,1,-1,1,0.75,2
3,1,1,-1,1.5,2
3,1,1,-1,0.75,2
3,1,1,-1,1.25,2
3,1,-1,1,0.5,1
3,1,1,-1,1.25,1
3,1,1,1,0.75,1
3,1,-1,1,0.75,1
3,1,1,1,1.5,1
3,1,1,-1,1.5,2
3,-1,-1,-1,0.75,2
3,1,-1,1,1.25,1
3,1,-1,1,0.75,1
3,1,1,1,1.25,1
3,1,-1,1,1.5,1
3,1,1,-1,1.25,2
3,1,-1,1,0.5,1
3,-1,-1,1,1.5,1
3,-1,1,-1,1.25,1
3,-1,1,-1,0.5,1
3,-1,1,-1,0.5,1
3,1,1,1,0.75,1
3,1,1,1,0.75,1
3,1,1,-1,1.25,1
3,1,-1,1,0.75,1
3,1,1,1,1.5,1
3,1,-1,1,1.5,1
3,1,-1,1,0.75,1
3,-1,-1,-1,1.25,1
3,-1,1,-1,0.5,1
3,1,1,1,1.25,1
3,1,1,1,0.75,1
3,1,1,1,1.25,1
3,-1,1,-1,0.75,1
3,1,1,1,1.25,1
3,-1,1,-1,0.75,1
3,-1,1,-1,0.75,1
3,-1,-1,-1,0.5,1
3,1,1,-1,1.25,1
3,-1,-1,-1,1.5,1
3,1,1,1,1.5,1
3,-1,1,-1,1.25,1
3,-1,-1,-1,0.5,1
3,-1,1,-1,1.25,1
3,1,1,1,0.5,1
3,1,1,1,0.75,1
3,1,-1,1,1.5,1
3,1,1,1,0.75,1
3,1,1,1,1.5,2
3,1,1,1,0.75,2
3,-1,-1,1,1.25,2
3,-1,-1,1,1.25,2
3,-1,-1,-1,0.5,2
3,-1,-1,-1,0.75,2
3,-1,-1,-1,1.5,2
3,1,-1,1,0.5,2
3,1,1,1,0.75,2
3,1,-1,1,0.5,2
3,1,1,-1,0.5,2
3,1,-1,1,0.75,2
3,1,1,-1,1.5,2
3,1,1,-1,1.25,2
3,1,1,-1,1.5,2
3,1,1,-1,0.75,2
3,1,1,-1,0.75,1
3,-1,-1,-1,1.5,1
3,-1,1,-1,0.5,1
3,-1,-1,-1,0.5,1
3,1,1,1,1.25,1
3,1,1,1,1.5,1
3,-1,-1,-1,0.5,1
3,1,-1,1,1.25,1
3,-1,-1,-1,0.5,1
3,1,1,1,1.25,1
3,1,1,1,1.25,1
3,-1,1,-1,0.5,1
3,-1,-1,-1,1.5,2
3,-1,-1,1,1.5,2
3,-1,-1,1,0.75,2
3,-1,-1,1,0.75,2
3,1,-1,1,0.5,2
3,-1,-1,-1,0.5,2
3,1,1,-1,1.25,1
3,1,-1,1,1.25,1
3,1,1,-1,0.75,1
3,1,1,1,1.25,1
3,-1,-1,-1,0.5,1
3,1,-1,1,1.5,1
3,-1,1,-1,0.5,1
3,-1,1,-1,0.75,1
3,1,-1,1,1.25,1
3,-1,1,-1,1.25,1
3,1,1,-1,1.25,1
3,1,1,1,0.75,1
3,1,1,1,1.5,1
3,-1,-1,-1,0.75,1
3,1,1,1,1.25,1
3,1,1,-1,1.5,1
3,-1,-1,-1,0.75,1
3,-1,-1,-1,1.5,1
3,1,1,1,1.5,1
3,1,1,1,0.5,1
3,1,1,1,0.5,1
3,1,1,1,0.75,1
3,1,1,-1,1.25,1
3,1,-1,1,1.25,1
3,-1,-1,-1,1.25,1
3,-1,-1,-1,0.5,1
3,-1,-1,1,0.5,2
3,1,1,1,1.5,2
3,1,1,1,1.5,2
3,-1,-1,-1,1.25,1
3,-1,-1,1,1.5,2
3,1,-1,1,1.5,2
3,1,1,-1,0.5,2
3,-1,-1,1,1.25,2
3,1,1,-1,1.5,2
3,-1,-1,-1,1.25,2
3,1,1,1,1.25,2
3,1,1,1,1.25,2
3,-1,-1,-1,1.25,2
3,-1,-1,-1,0.5,2
3,1,-1,1,0.75,2
3,-1,-1,-1,0.5,2
3,-1,-1,-1,0.75,2
3,-1,-1,1,1.25,1
3,1,1,-1,1.25,1
3,1,-1,1,0.75,1
3,1,1,1,1.25,1
3,1,1,-1,0.5,1
3,-1,1,-1,0.5,1
3,1,1,1,0.75,1
3,1,1,1,0.75,2
3,1,1,-1,0.5,2
3,1,1,-1,0.75,2
3,-1,-1,1,1.5,2
3,1,1,-1,1.25,2
3,1,1,-1,1.5,1
3,1,1,1,1.25,1
3,1,1,1,0.75,1
3,1,-1,1,0.5,1
3,1,1,1,1.25,2
3,1,1,-1,0.75,2
3,1,1,-1,1.25,2
3,1,1,1,1.5,2
3,1,-1,1,0.75,2
3,1,1,-1,1.25,2
3,1,1,1,0.5,1
3,1,-1,1,1.5,1
3,1,1,1,1.25,1
3,-1,-1,-1,0.75,1
3,1,-1,1,0.5,2
3,1,1,-1,1.5,1
3,-1,1,-1,1.25,1
3,-1,-1,-1,1.25,1
3,1,1,-1,1.25,1
3,-1,-1,-1,1.5,2
3,-1,-1,-1,1.25,2
3,-1,-1,1,1.25,2
3,-1,-1,1,1.5,2
3,-1,-1,-1,0.75,2
3,-1,-1,-1,0.5,2
3,1,-1,1,0.75,2
3,-1,-1,1,1.5,2
3,1,1,-1,1.25,2
3,1,1,1,1.5,2
3,1,-1,1,0.75,2
3,-1,-1,-1,1.25,2
3,-1,-1,-1,0.5,2
3,-1,-1,1,1.5,2
3,1,1,1,0.75,2
3,-1,-1,-1,1.25,2
3,1,1,-1,1.5,2
3,-1,-1,-1,0.75,2
3,-1,1,-1,1.25,1
3,1,1,1,0.75,1
3,1,1,1,0.75,1
3,1,1,1,1.25,1
3,1,1,1,0.75,1
3,1,1,1,0.5,1
3,-1,-1,-1,0.5,1
3,1,1,-1,1.5,1
3,-1,-1,-1,1.25,1
3,-1,-1,-1,1.25,1
3,-1,-1,-1,0.75,2
3,1,-1,1,0.5,2
3,-1,-1,1,1.25,2
3,1,-1,1,0.5,1
3,1,-1,1,0.75,1
3,-1,-1,-1,0.5,1
3,1,1,1,0.75,1
3,1,1,1,1.5,1
3,1,1,1,1.25,1
3,-1,-1,-1,0.75,1
3,-1,1,-1,0.75,1
3,1,1,1,0.5,1
3,1,1,1,0.5,1
3,1,-1,1,1.25,1
3,1,1,1,0.5,1
3,1,-1,1,1.5,1
3,1,1,1,0.75,1
3,1,1,-1,0.5,1
3,1,1,1,1.25,1
3,-1,-1,-1,1.5,1
3,1,1,1,0.75,1
3,1,1,1,1.5,1
3,1,1,1,1.25,1
3,1,-1,1,1.25,1
3,1,-1,1,0.75,1
3,-1,-1,-1,0.75,1
3,-1,-1,-1,0.75,1
3,-1,-1,-1,0.75,1
3,1,-1,1,0.5,2
3,1,1,1,0.75,2
3,1,1,-1,0.5,2
3,-1,-1,1,1.25,2
3,1,1,1,0.5,2
3,1,1,-1,1.5,2
3,1,1,-1,1.5,2
3,-1,-1,-1,0.75,2
3,1,1,-1,1.5,2
3,-1,-1,-1,1.5,2
3,1,1,-1,1.5,2
3,1,1,-1,0.5,2
3,1,-1,1,0.5,1
3,1,1,1,0.5,1
3,-1,1,-1,0.75,1
3,1,-1,1,0.5,1
3,-1,-1,-1,1.5,1
3,1,-1,1,0.5,1
3,1,-1,1,0.75,1
3,1,-1,1,0.75,1
3,1,1,1,0.75,1
3,1,-1,1,1.5,1
3,1,1,1,0.5,1
3,-1,-1,-1,0.5,1
3,1,1,1,0.75,1
3,1,1,-1,1.5,1
3,1,1,-1,0.5,1
3,1,-1,1,1.5,1
3,-1,-1,-1,1.5,2
3,-1,-1,1,0.75,2
3,-1,-1,1,1.5,2
3,1,-1,1,0.5,2
3,-1,-1,-1,1.5,2
3,-1,-1,-1,1.25,1
3,-1,-1,-1,1.25,1
3,-1,-1,-1,0.75,1
3,1,1,1,0.5,1
3,1,-1,1,0.5,1
3,1,-1,1,1.25,1
3,1,1,-1,1.5,1
3,1,1,-1,1.25,2
3,-1,-1,-1,0.75,2
3,-1,-1,-1,1.5,2
3,-1,-1,-1,1.25,2
3,1,-1,1,0.5,1
3,1,-1,1,1.25,1
3,1,-1,1,0.75,1
3,1,-1,1,1.25,1
3,1,1,1,1.5,1
3,1,1,-1,0.75,2
3,1,1,-1,1.5,2
3,-1,-1,-1,1.25,2
3,1,-1,1,0.5,1
3,-1,-1,-1,0.5,1
3,-1,-1,1,1.5,1
4,-1,-1,0,1.5,2
4,-1,-1,-1,0.75,2
4,-1,-1,1,0.75,2
4,1,1,-1,1.25,2
4,1,1,-1,0.5,2
4,1,1,-1,1.5,2
4,1,1,-1,0.5,2
4,1,1,-1,1.25,2
4,1,-1,1,0.5,2
4,1,1,1,0.75,2
4,-1,-1,-1,0.75,2
4,-1,-1,1,1.5,2
4,1,1,1,0.5,1
4,1,-1,1,0.75,1
4,-1,-1,-1,0.75,1
4,1,-1,1,1.5,1
4,-1,-1,-1,0.5,1
4,-1,-1,-1,1.5,1
4,1,-1,1,1.25,1
4,1,1,1,0.5,1
4,1,1,1,1.25,1
4,1,-1,1,0.75,1
4,1,1,1,0.75,1
4,1,1,-1,1.25,1
4,-1,-1,-1,1.25,1
4,1,-1,1,1.25,1
4,1,1,1,1.5,1
4,1,1,-1,1.5,1
4,1,-1,1,0.75,1
4,1,1,1,0.5,1
4,1,-1,1,1.5,1
4,-1,-1,-1,0.75,1
4,1,1,-1,1.5,1
4,1,1,1,1.5,1
4,1,1,-1,1.5,2
4,1,1,-1,1.25,2
4,1,1,-1,0.75,1
4,1,1,1,1.25,1
4,1,-1,1,0.75,1
4,-1,-1,1,1.25,2
4,1,1,-1,0.75,2
4,1,-1,1,0.75,2
4,1,1,1,0.5,2
4,1,-1,1,0.75,1
4,1,-1,1,1.5,1
4,-1,-1,-1,1.5,1
4,-1,1,-1,0.75,1
4,1,-1,1,1.25,1
4,-1,-1,-1,1.25,2
4,1,1,1,0.5,1
4,1,-1,1,1.25,1
4,-1,1,-1,0.5,1
4,-1,1,-1,0.5,2
4,1,1,-1,0.5,2
4,-1,-1,-1,1.5,2
4,1,1,1,1.25,2
4,-1,1,-1,0.5,2
4,1,1,-1,1.25,2
4,-1,-1,-1,1.25,2
4,1,1,1,0.75,2
4,-1,-1,-1,1.25,2
4,-1,-1,-1,0.75,2
4,1,1,1,0.5,2
4,-1,1,-1,0.5,1
4,1,1,1,0.75,1
4,-1,1,-1,0.5,1
4,1,-1,1,0.75,1
4,1,1,1,1.25,1
4,-1,-1,-1,1.25,2
4,-1,-1,-1,0.5,2
4,-1,-1,1,1.25,2
4,-1,-1,-1,0.75,2
4,-1,-1,1,1.25,2
4,1,-1,1,1.5,2
4,1,1,-1,0.5,2
4,-1,-1,1,1.5,2
4,1,1,-1,1.25,2
4,-1,-1,-1,1.5,2
4,1,1,1,1.25,2
4,1,1,1,0.5,2
4,1,1,1,0.5,2
4,1,1,1,0.5,2
4,1,-1,1,0.5,1
4,1,1,1,1.25,1
4,-1,-1,-1,0.5,1
4,1,-1,1,0.5,1
4,-1,-1,-1,1.25,1
4,-1,-1,1,1.5,2
4,1,1,1,0.5,2
4,-1,-1,-1,0.5,2
4,-1,1,-1,0.5,2
4,1,1,-1,0.5,2
4,-1,-1,-1,1.25,1
4,-1,-1,-1,0.75,1
4,1,-1,1,1.25,1
4,-1,-1,-1,1.25,1
4,1,-1,1,1.5,1
4,-1,1,-1,0.5,1
4,-1,-1,-1,0.75,1
4,-1,-1,-1,0.5,1
4,1,-1,1,0.5,1
4,1,-1,1,0.5,1
4,-1,-1,-1,0.5,1
4,1,-1,1,1.5,1
4,1,1,-1,1.5,1
4,1,-1,1,1.25,2
4,1,1,-1,1.5,2
4,-1,-1,-1,0.5,2
4,1,-1,1,0.75,2
4,1,1,1,0.75,2
4,1,1,-1,1.25,2
4,-1,-1,-1,1.5,2
4,-1,-1,-1,0.5,2
4,1,1,1,1.5,2
4,-1,-1,1,1.25,2
4,1,-1,1,1.5,2
4,-1,-1,1,1.5,2
4,-1,-1,-1,0.5,2
4,-1,-1,-1,1.5,1
4,1,1,1,0.5,1
4,1,1,1,1.25,1
4,1,1,-1,1.5,1
4,-1,-1,-1,0.5,1
4,1,-1,1,0.75,1
4,1,-1,1,0.75,1
4,-1,-1,-1,1.25,1
4,1,1,1,1.5,1
4,1,-1,1,0.75,1
4,1,-1,1,1.25,1
4,1,1,1,1.5,1
4,1,-1,1,1.5,1
4,1,1,1,1.5,1
4,1,1,-1,1.5,1
4,-1,1,-1,0.5,1
4,1,1,1,1.25,1
4,1,1,-1,1.25,1
4,-1,1,-1,1.5,1
4,1,1,1,1.25,2
4,-1,-1,1,0.75,2
4,-1,-1,-1,0.5,2
4,-1,-1,-1,0.5,2
4,1,-1,1,0.75,2
4,1,1,1,1.5,2
4,1,1,1,1.5,2
4,-1,-1,-1,0.75,2
4,-1,-1,-1,1.5,2
4,1,-1,1,0.5,2
4,-1,-1,1,1.5,2
4,-1,1,-1,1.25,1
4,1,-1,1,1.5,1
4,1,1,1,1.5,1
4,1,-1,1,0.5,1
4,1,1,-1,0.75,2
4,1,-1,1,0.5,2
4,1,1,-1,0.75,2
4,1,1,1,0.75,2
4,-1,-1,-1,0.75,2
4,1,1,-1,1.5,2
4,-1,-1,-1,0.75,2
4,-1,-1,-1,1.25,2
4,1,1,1,1.25,2
4,1,1,-1,1.5,2
4,1,1,1,0.75,2
4,1,1,-1,1.5,2
4,1,-1,1,0.75,2
4,1,1,-1,0.5,2
4,-1,-1,1,1.5,2
4,1,-1,1,1.5,1
4,-1,1,-1,0.5,1
4,1,-1,1,1.25,1
4,1,-1,1,1.5,1
4,1,1,-1,0.5,1
4,-1,-1,-1,0.5,1
4,-1,-1,-1,0.75,1
4,1,1,-1,0.5,1
4,1,-1,1,1.5,1
4,-1,-1,-1,1.5,1
4,1,-1,1,1.5,1
4,-1,-1,-1,1.5,1
4,-1,-1,-1,1.25,2
4,1,1,1,1.25,2
4,1,-1,1,0.75,2
4,1,-1,1,0.5,2
4,-1,-1,-1,0.75,2
4,1,1,-1,1.25,2
4,1,1,-1,1.25,2
4,1,1,1,1.5,2
4,1,1,-1,1.25,2
4,1,1,1,1.5,2
4,1,1,-1,1.25,2
4,1,1,-1,1.5,2
4,1,1,1,0.5,2
4,1,1,1,1.5,2
4,1,1,-1,1.5,2
4,1,1,1,0.5,2
4,-1,-1,1,1.5,2
4,1,1,-1,1.25,2
4,-1,-1,1,1.25,2
4,1,1,1,1.25,2
4,1,-1,1,1.5,2
4,-1,-1,-1,1.25,2
4,-1,-1,1,1.5,2
4,1,1,1,1.25,2
4,-1,-1,-1,1.5,2
4,-1,-1,-1,0.5,2
4,1,1,-1,1.5,2
4,1,-1,1,0.5,2
4,-1,-1,-1,1.5,2
4,1,1,-1,0.75,2
4,1,1,1,1.25,2
4,1,1,1,0.75,2
4,1,1,1,0.75,2
4,1,1,-1,1.25,2
4,1,1,1,1.5,1
4,1,1,-1,1.5,2
4,1,1,1,1.25,2
4,-1,-1,-1,1.5,2
4,1,-1,1,1.25,1
4,-1,-1,-1,1.5,1
4,1,1,-1,1.5,1
4,-1,-1,-1,0.5,2
4,1,1,-1,0.5,2
4,1,1,-1,1.5,2
4,1,1,-1,0.75,2
4,-1,-1,1,1.25,2
4,1,1,1,1.5,2
4,-1,-1,-1,0.75,2
4,1,1,-1,0.75,2
4,1,1,1,1.25,2
4,1,1,1,1.25,2
4,-1,-1,-1,1.25,2
4,1,1,-1,1.25,2
4,1,1,1,0.5,2
4,1,-1,1,0.75,2
4,-1,-1,-1,0.75,2
4,1,1,1,0.5,1
4,1,-1,1,0.5,1
4,1,1,1,1.5,1
4,1,-1,1,1.5,1
4,-1,-1,1,1.5,2
4,1,1,1,0.5,2
4,-1,-1,1,1.25,2
4,-1,-1,-1,0.5,2
4,1,1,-1,1.25,2
4,-1,-1,-1,1.5,1
4,1,1,-1,1.5,1
4,-1,1,-1,0.5,1
4,1,-1,1,0.75,1
4,1,-1,1,1.5,1
4,-1,1,-1,0.75,1
4,1,1,-1,1.25,1
4,1,1,-1,1.5,1
4,-1,-1,-1,1.5,1
4,-1,-1,-1,0.5,2
4,-1,-1,1,0.75,2
4,-1,-1,1,1.25,2
4,-1,-1,1,1.25,2
4,1,1,1,1.5,2
4,1,1,-1,1.25,2
4,1,1,1,0.75,2
4,-1,-1,-1,1.5,2
4,-1,-1,-1,1.5,2
4,1,1,1,0.75,1
4,1,-1,1,1.25,1
4,1,1,1,1.25,1
4,1,-1,1,1.5,1
4,1,1,1,0.75,1
4,1,1,-1,1.5,1
4,-1,-1,-1,1.5,1
4,1,-1,1,0.75,1
4,1,1,1,1.25,1
4,1,1,1,1.5,1
4,-1,-1,-1,1.5,1
4,1,1,1,0.5,1
4,1,-1,1,0.5,1
4,-1,-1,-1,1.25,2
4,1,1,1,0.5,2
4,1,-1,1,0.5,1
4,1,-1,1,0.5,1
4,1,1,1,1.5,1
4,1,1,1,0.5,1
4,1,1,1,1.5,1
4,1,1,1,1.5,1
4,-1,-1,-1,1.5,1
4,-1,1,-1,0.75,1
4,1,1,1,0.75,1
4,-1,-1,-1,1.25,1
4,-1,-1,-1,1.5,1
4,1,1,1,1.5,1
4,-1,-1,-1,1.5,1
4,-1,-1,-1,1.5,1
4,1,-1,1,0.75,1
4,1,-1,1,0.75,1
4,1,-1,1,0.5,1
4,1,1,1,0.75,1
4,1,1,-1,1.25,2
4,1,1,-1,0.5,2
4,-1,-1,-1,0.75,1
4,-1,1,-1,0.75,1
4,1,1,1,1.25,1
4,1,1,1,0.75,2
4,-1,-1,-1,0.75,2
4,1,-1,1,0.5,2
4,-1,-1,-1,0.75,2
4,1,1,1,0.5,1
4,1,-1,1,1.25,1
4,1,1,1,1.25,2
4,1,1,1,0.5,2
4,1,-1,1,0.5,2
4,1,1,-1,0.5,2
4,-1,-1,-1,1.25,2
4,1,1,1,1.25,2
4,-1,-1,-1,1.5,2
4,1,1,1,0.5,2
4,1,1,1,0.75,1
