,Unnamed: 0,block,resp,theta,previous,contrast,state,stim*contrast,ID,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
259,259,1,1,-1,1,0.01,1,-0.01,1,0,260,1,0,0.1491004688213724,0.8508995311786763,1
260,260,1,0,-1,1,0.02,1,-0.02,1,1,261,0,1,0.0316760781107491,0.9683239218884868,1
261,261,1,1,1,-1,0.05,1,0.05,1,1,262,0,1,0.0151808632439842,0.9848191367552942,1
262,262,1,0,-1,-1,0.1,2,-0.1,1,1,263,1,1,0.0296025005998999,0.9703974993999684,1
263,263,1,0,1,1,0.01,1,0.01,1,0,264,0,0,0.0065534575190266,0.993446542481586,1
264,264,1,1,1,-1,0.01,1,0.01,1,1,265,0,1,0.003118782638405,0.996881217361022,1
265,265,1,0,-1,1,0.05,1,-0.05,1,1,266,0,1,0.0036403343247264,0.9963596656743648,1
266,266,1,0,1,1,0.05,1,0.05,1,0,267,0,0,0.0073177819413277,0.9926822180589642,1
267,267,1,1,-1,1,0.05,1,-0.05,1,0,268,1,0,0.0375467503920505,0.9624532496087356,1
268,268,1,0,1,1,0.01,1,0.01,1,0,269,0,0,0.0206027125733032,0.9793972874260204,1
269,269,1,1,-1,1,0.01,1,-0.01,1,0,270,1,0,0.046674314845107,0.9533256851547732,1
270,270,1,1,-1,-1,0.1,1,-0.1,1,0,271,0,0,0.0259001913071295,0.9740998086923774,1
271,271,1,0,1,-1,0.05,1,0.05,1,0,272,1,0,0.0715925125766228,0.9284074874227156,1
272,272,1,1,1,-1,0.1,1,0.1,1,1,273,0,1,0.0598315129528345,0.9401684870477256,1
273,273,1,0,1,-1,0.05,1,0.05,1,0,274,1,0,0.1289552933144339,0.8710447066860664,1
274,274,1,1,1,1,0.1,1,0.1,1,1,275,1,1,0.1284995875420776,0.87150041245719,1
275,275,1,0,1,1,0.01,1,0.01,1,0,276,0,0,0.0768062109331965,0.9231937890672834,1
276,276,1,1,1,-1,0.05,1,0.05,1,1,277,0,1,0.1255266111512619,0.8744733888496301,1
277,277,1,1,-1,1,0.01,1,-0.01,1,0,278,1,0,0.4737707924872996,0.5262292075124072,1
278,278,1,1,1,1,0.05,2,0.05,1,1,279,1,1,0.6517302526905147,0.348269747308873,2
279,279,1,1,1,1,0.01,2,0.01,1,1,280,1,1,0.7471739120727655,0.2528260879270386,2
280,280,1,1,1,1,0.05,2,0.05,1,1,281,1,1,0.7871025417450145,0.2128974582543069,2
281,281,1,0,-1,-1,0.01,1,-0.01,1,1,282,1,1,0.7919313346515786,0.2080686653478113,2
282,282,1,1,1,1,0.02,1,0.02,1,1,283,1,1,0.7572533860648237,0.2427466139359857,2
283,283,1,0,1,1,0.05,1,0.05,1,0,284,0,0,0.6720145261100194,0.327985473890455,2
284,284,1,1,-1,1,0.1,1,-0.1,1,0,285,1,0,0.8215956987384211,0.1784043012624187,2
285,285,1,1,1,1,0.1,1,0.1,1,1,286,1,1,0.8874641992848274,0.1125358007160007,2
286,286,1,0,1,-1,0.1,2,0.1,1,0,287,1,0,0.9298656064228484,0.0701343935776697,2
287,287,1,0,1,-1,0.05,2,0.05,1,0,288,1,0,0.944507589599922,0.0554924104009082,2
288,288,1,0,1,-1,0.01,2,0.01,1,0,289,1,0,0.9446425702741186,0.0553574297266075,2
289,289,1,1,1,1,0.05,2,0.05,1,1,290,1,1,0.9333806541594232,0.0666193458406647,2
290,290,1,0,1,-1,0.05,2,0.05,1,0,291,1,0,0.9114158685093507,0.0885841314901488,2
291,291,1,1,-1,1,0.02,2,-0.02,1,0,292,1,0,0.8591778096639499,0.1408221903356017,2
292,292,1,1,-1,1,0.1,2,-0.1,1,0,293,1,0,0.7565158097863872,0.2434841902135873,2
293,293,1,0,1,-1,0.01,2,0.01,1,0,294,1,0,0.5296732153614266,0.4703267846393659,2
294,294,1,1,1,-1,0.05,1,0.05,1,1,295,0,1,0.0921756302070727,0.9078243697922472,1
295,295,1,0,-1,1,0.1,1,-0.1,1,1,296,0,1,0.0201839651135375,0.979816034886644,1
296,296,1,1,1,-1,0.01,1,0.01,1,1,297,0,1,0.0051759941645956,0.994824005835358,1
297,297,1,1,-1,-1,0.1,1,-0.1,1,0,298,0,0,0.0035750319301367,0.9964249680703844,1
298,298,1,1,1,-1,0.05,1,0.05,1,1,299,0,1,0.0130374076463162,0.9869625923538428,1
299,299,1,1,1,-1,0.1,1,0.1,1,1,300,0,1,0.0679684989442579,0.9320315010555555,1
300,300,1,0,-1,-1,0.02,1,-0.02,1,1,301,1,1,0.3595948827237405,0.6404051172766144,1
301,301,1,0,-1,-1,0.1,1,-0.1,1,1,302,1,1,0.507104592399083,0.4928954076017957,2
302,302,1,1,-1,1,0.1,1,-0.1,1,0,303,1,0,0.5820034722639325,0.4179965277355169,2
303,303,1,1,1,1,0.01,1,0.01,1,1,304,1,1,0.5784243867805579,0.4215756132203069,2
304,304,1,0,-1,1,0.05,1,-0.05,1,1,305,0,1,0.514166401750139,0.4858335982498808,2
305,305,1,0,-1,-1,0.05,1,-0.05,1,1,306,1,1,0.6599321364833999,0.3400678635162915,2
306,306,1,1,-1,1,0.02,1,-0.02,1,0,307,1,0,0.7329908979148214,0.267009102085965,2
307,307,1,1,1,1,0.02,1,0.02,1,1,308,1,1,0.7511810702304583,0.248818929770108,2
308,308,1,0,-1,-1,0.05,1,-0.05,1,1,309,1,1,0.7279273173516175,0.2720726826474751,2
309,309,1,1,1,1,0.01,1,0.01,1,1,310,1,1,0.6576735878847154,0.3423264121161506,2
310,310,1,0,-1,-1,0.1,1,-0.1,1,1,311,1,1,0.5085071323156048,0.4914928676850564,2
311,311,1,0,1,1,0.1,1,0.1,1,0,312,0,0,0.2512393865739731,0.7487606134254097,1
312,312,1,1,-1,1,0.01,2,-0.01,1,0,313,1,0,0.2705818438493005,0.729418156150666,1
313,313,1,0,-1,-1,0.02,2,-0.02,1,1,314,1,1,0.2218414591795035,0.7781585408198706,1
314,314,1,0,-1,1,0.1,1,-0.1,1,1,315,0,1,0.0882769014555291,0.9117230985451248,1
315,315,1,1,1,1,0.05,2,0.05,1,1,316,1,1,0.0784418876741566,0.9215581123255174,1
316,316,1,1,1,-1,0.01,1,0.01,1,1,317,0,1,0.0147597642563621,0.9852402357438664,1
317,317,1,0,-1,1,0.1,1,-0.1,1,1,318,0,1,0.0062948520890595,0.9937051479102176,1
318,318,1,1,-1,-1,0.1,1,-0.1,1,0,319,0,0,0.0063434887317127,0.9936565112681098,1
319,319,1,0,-1,-1,0.05,1,-0.05,1,1,320,1,1,0.0321034390271893,0.9678965609736668,1
320,320,1,1,-1,-1,0.02,1,-0.02,1,0,321,0,0,0.0173363071710118,0.9826636928282028,1
321,321,1,0,1,1,0.05,1,0.05,1,0,322,0,0,0.04437332133227,0.9556266786668706,1
322,322,1,1,1,1,0.01,1,0.01,1,1,323,1,1,0.2554436146395301,0.7445563853600867,1
323,323,1,0,1,-1,0.1,1,0.1,1,0,324,1,0,0.352963766905329,0.6470362330946089,1
324,324,1,1,-1,1,0.02,1,-0.02,1,0,325,1,0,0.3583055844680974,0.641694415532113,1
325,325,1,1,1,-1,0.02,1,0.02,1,1,326,0,1,0.2912759151539587,0.7087240848463154,1
326,326,1,1,-1,1,0.02,2,-0.02,1,0,327,1,0,0.4227044273073936,0.5772955726918578,1
327,327,1,1,1,1,0.05,2,0.05,1,1,328,1,1,0.4664604175089436,0.5335395824903723,1
328,328,1,1,1,1,0.01,1,0.01,1,1,329,1,1,0.4522248738700971,0.5477751261303447,1
329,329,1,0,1,-1,0.05,2,0.05,1,0,330,1,0,0.3683527504658749,0.6316472495349916,1
330,330,1,0,-1,1,0.1,1,-0.1,1,1,331,0,1,0.1598237812558585,0.840176218744533,1
331,331,1,0,-1,-1,0.1,1,-0.1,1,1,332,1,1,0.1397798483668263,0.8602201516332961,1
332,332,1,1,-1,-1,0.05,1,-0.05,1,0,333,0,0,0.0622975121641662,0.9377024878354464,1
333,333,1,1,-1,-1,0.1,1,-0.1,1,0,334,0,0,0.0914402131372577,0.9085597868624884,1
334,334,1,0,1,-1,0.01,1,0.01,1,0,335,1,0,0.4325825509719274,0.5674174490281411,1
335,335,1,0,1,-1,0.02,1,0.02,1,0,336,1,0,0.6025805987914541,0.397419401208111,2
336,336,1,0,1,-1,0.01,1,0.01,1,0,337,1,0,0.6764720035011808,0.3235279964991145,2
337,337,1,0,-1,-1,0.05,1,-0.05,1,1,338,1,1,0.6904711421038199,0.3095288578953445,2
338,338,1,0,1,-1,0.05,1,0.05,1,0,339,1,0,0.6594033485009299,0.3405966514985295,2
339,339,1,0,-1,1,0.05,1,-0.05,1,1,340,0,1,0.552801105373841,0.4471988946266026,2
340,340,1,0,-1,-1,0.1,1,-0.1,1,1,341,1,1,0.6491413992145718,0.3508586007859636,2
341,341,1,1,1,1,0.01,1,0.01,1,1,342,1,1,0.6932941753794749,0.30670582462104,2
342,342,1,1,-1,1,0.05,1,-0.05,1,0,343,1,0,0.6876755939573908,0.3123244060433201,2
343,343,1,0,-1,-1,0.01,1,-0.01,1,1,344,1,1,0.6202505114929383,0.3797494885064444,2
344,344,1,1,-1,1,0.05,1,-0.05,1,0,345,1,0,0.4698828412665087,0.5301171587328735,1
345,345,1,0,-1,1,0.01,1,-0.01,1,1,346,0,1,0.1512130994657442,0.8487869005341684,1
346,346,1,1,1,1,0.1,1,0.1,1,1,347,1,1,0.1155619577045284,0.8844380422954968,1
347,347,1,1,1,-1,0.01,1,0.01,1,1,348,0,1,0.0194360696984897,0.9805639303015592,1
348,348,1,1,1,-1,0.01,1,0.01,1,1,349,0,1,0.0050934924139014,0.9949065075867608,1
349,349,1,0,-1,1,0.1,1,-0.1,1,1,350,0,1,0.0036923383951586,0.9963076616051252,1
350,350,1,1,1,-1,0.05,1,0.05,1,1,351,0,1,0.0033898277507249,0.9966101722487388,1
351,351,1,1,-1,-1,0.02,1,-0.02,1,0,352,0,0,0.0064240405067702,0.9935759594936808,1
352,352,1,1,1,1,0.01,1,0.01,1,1,353,1,1,0.0316738296294903,0.9683261703709488,1
353,353,1,1,-1,-1,0.05,1,-0.05,1,0,354,0,0,0.0150207487865964,0.9849792512137674,1
354,354,1,0,-1,-1,0.05,1,-0.05,1,1,355,1,1,0.0380495489587947,0.9619504510407468,1
355,355,1,1,1,-1,0.05,1,0.05,1,1,356,0,1,0.0192611898189818,0.9807388101805156,1
356,356,1,1,-1,1,0.02,1,-0.02,1,0,357,1,0,0.0379594231337982,0.962040576867061,1
357,357,1,1,1,-1,0.1,1,0.1,1,1,358,0,1,0.0113634288274016,0.9886365711717467,1
358,358,1,0,-1,1,0.05,1,-0.05,1,1,359,0,1,0.0092425474026897,0.9907574525975772,1
359,359,1,1,1,-1,0.01,1,0.01,1,1,360,0,1,0.0259625040368904,0.9740374959640132,1
360,360,1,1,1,1,0.05,2,0.05,1,1,361,1,1,0.1458037040383253,0.8541962959611806,1
361,361,1,0,1,-1,0.05,2,0.05,1,0,362,1,0,0.1918321462290407,0.808167853770275,1
362,362,1,0,-1,1,0.1,1,-0.1,1,1,363,0,1,0.1670393932413912,0.8329606067580619,1
363,363,1,0,-1,-1,0.02,1,-0.02,1,1,364,1,1,0.2766184294474086,0.7233815705522983,1
364,364,1,0,-1,-1,0.02,1,-0.02,1,1,365,1,1,0.308344579908959,0.6916554200910149,1
365,365,1,0,1,1,0.05,1,0.05,1,0,366,0,0,0.2748379763752763,0.7251620236255331,1
366,366,1,1,-1,1,0.05,2,-0.05,1,0,367,1,0,0.4786672117895129,0.5213327882101344,1
367,367,1,1,-1,1,0.05,2,-0.05,1,0,368,1,0,0.5643546135063945,0.4356453864935897,2
368,368,1,1,1,1,0.02,2,0.02,1,1,369,1,1,0.5757796816723438,0.4242203183283667,2
369,369,1,1,1,-1,0.05,2,0.05,1,1,370,0,1,0.530013504159134,0.4699864958407921,2
370,370,1,1,-1,1,0.1,2,-0.1,1,0,371,1,0,0.7204231508538235,0.2795768491467403,2
371,371,1,1,-1,1,0.1,2,-0.1,1,0,372,1,0,0.8008323008884741,0.199167699112146,2
372,372,1,0,-1,-1,0.01,2,-0.01,1,1,373,1,1,0.821524868874263,0.1784751311251076,2
373,373,1,1,-1,1,0.1,2,-0.1,1,0,374,1,0,0.8075776406399585,0.1924223593601547,2
374,374,1,0,-1,1,0.1,2,-0.1,1,1,375,0,1,0.737778749956665,0.262221250043011,2
375,375,1,0,-1,-1,0.01,2,-0.01,1,1,376,1,1,0.8420825433777437,0.1579174566227624,2
376,376,1,0,1,-1,0.1,2,0.1,1,0,377,1,0,0.8959948576888844,0.104005142311263,2
377,377,1,0,-1,-1,0.05,2,-0.05,1,1,378,1,1,0.9114687911589792,0.0885312088406154,2
378,378,1,0,1,-1,0.1,2,0.1,1,0,379,1,0,0.911743677145958,0.0882563228542692,2
379,379,1,0,-1,-1,0.1,2,-0.1,1,1,380,1,1,0.8826003543575779,0.1173996456415533,2
380,380,1,1,-1,1,0.1,2,-0.1,1,0,381,1,0,0.832292017769642,0.1677079822301019,2
381,381,1,1,-1,-1,0.01,2,-0.01,1,0,382,0,0,0.7115473873622112,0.2884526126372972,2
382,382,1,1,1,1,0.02,2,0.02,1,1,383,1,1,0.8117896727099598,0.1882103272891574,2
383,383,1,0,-1,-1,0.1,2,-0.1,1,1,384,1,1,0.8622623019157286,0.1377376980839269,2
384,384,1,0,-1,-1,0.02,2,-0.02,1,1,385,1,1,0.8889407616023596,0.1110592383975667,2
385,385,1,1,1,1,0.05,2,0.05,1,1,386,1,1,0.8925901614852179,0.1074098385154027,2
386,386,1,1,-1,1,0.01,2,-0.01,1,0,387,1,0,0.8782092158238656,0.1217907841755835,2
387,387,1,0,1,-1,0.05,2,0.05,1,0,388,1,0,0.8342809693173381,0.1657190306822372,2
388,388,1,0,-1,-1,0.02,2,-0.02,1,1,389,1,1,0.7325039274786916,0.267496072521033,2
389,389,1,0,1,-1,0.05,2,0.05,1,0,390,1,0,0.5411081748746845,0.4588918251249175,2
390,390,1,1,1,-1,0.1,1,0.1,1,1,391,0,1,0.1450858848893534,0.854914115110691,1
391,391,1,0,1,1,0.1,1,0.1,1,0,392,0,0,0.0775695634689021,0.9224304365311432,1
392,392,1,0,1,-1,0.02,1,0.02,1,0,393,1,0,0.1285610186169755,0.8714389813825744,1
393,393,1,0,1,-1,0.1,1,0.1,1,0,394,1,0,0.1166310570899649,0.8833689429107475,1
394,394,1,1,1,-1,0.05,1,0.05,1,1,395,0,1,0.0239294321459513,0.9760705678542904,1
395,395,1,1,1,-1,0.01,1,0.01,1,1,396,0,1,0.010341757776634,0.9896582422228212,1
396,396,1,1,1,-1,0.02,1,0.02,1,1,397,0,1,0.0214859785408728,0.9785140214596714,1
397,397,1,0,1,-1,0.01,1,0.01,1,0,398,1,0,0.1084046138484668,0.8915953861517549,1
398,398,1,0,-1,-1,0.01,1,-0.01,1,1,399,1,1,0.126460580028135,0.8735394199725885,1
399,399,1,1,1,-1,0.05,1,0.05,1,1,400,0,1,0.0859610830937922,0.9140389169054318,1
400,400,1,1,1,1,0.01,1,0.01,1,1,401,1,1,0.1471447224403879,0.8528552775592129,1
401,401,1,0,-1,-1,0.1,1,-0.1,1,1,402,1,1,0.1461417908142769,0.8538582091865694,1
402,402,1,0,-1,1,0.1,1,-0.1,1,1,403,0,1,0.0918888514651109,0.908111148534794,1
403,403,1,0,-1,-1,0.05,2,-0.05,1,1,404,1,1,0.1274186367874173,0.872581363213271,1
404,404,1,0,1,-1,0.02,2,0.02,1,0,405,1,0,0.1084359890005349,0.8915640110001067,1
405,405,1,1,1,-1,0.02,2,0.02,1,1,406,0,1,0.0186933289292592,0.9813066710704546,1
406,406,1,1,-1,-1,0.02,1,-0.02,1,0,407,0,0,0.0049023252139637,0.9950976747868604,1
407,407,1,0,1,1,0.05,1,0.05,1,0,408,0,0,0.0046000070000403,0.9953999930004456,1
408,408,1,0,1,1,0.05,1,0.05,1,0,409,0,0,0.0161559972203332,0.9838440027799004,1
409,409,1,1,1,1,0.02,1,0.02,1,1,410,1,1,0.1003829384982921,0.8996170615018403,1
410,410,1,1,-1,1,0.01,1,-0.01,1,0,411,1,0,0.1208982329144712,0.879101767085529,1
411,411,1,1,1,-1,0.02,1,0.02,1,1,412,0,1,0.0825568969852358,0.9174431030148692,1
412,412,1,1,1,1,0.1,1,0.1,1,1,413,1,1,0.150565159581766,0.8494348404173662,1
413,413,1,0,-1,-1,0.05,1,-0.05,1,1,414,1,1,0.1634895926008928,0.8365104073992752,1
414,414,1,0,1,1,0.05,1,0.05,1,0,415,0,0,0.1186922716040161,0.8813077283951379,1
415,415,1,1,1,1,0.02,1,0.02,1,1,416,1,1,0.2155366158553755,0.7844633841445469,1
416,416,1,1,1,-1,0.02,1,0.02,1,1,417,0,1,0.2400992509839921,0.7599007490158383,1
417,417,1,0,1,-1,0.01,1,0.01,1,0,418,1,0,0.5807759950447431,0.4192240049560214,2
418,418,1,0,-1,-1,0.02,2,-0.02,1,1,419,1,1,0.7555656974725631,0.2444343025267256,2
419,419,1,0,1,-1,0.02,2,0.02,1,0,420,1,0,0.848586911863093,0.1514130881363606,2
420,420,1,0,-1,-1,0.05,2,-0.05,1,1,421,1,1,0.8921526739517521,0.1078473260487774,2
421,421,1,1,1,1,0.05,2,0.05,1,1,422,1,1,0.9130567008905536,0.0869432991095336,2
422,422,1,0,1,-1,0.01,2,0.01,1,0,423,1,0,0.9192745926016272,0.0807254073977865,2
423,423,1,1,1,1,0.1,2,0.1,1,1,424,1,1,0.9073569788595276,0.0926430211399225,2
424,424,1,0,-1,-1,0.05,2,-0.05,1,1,425,1,1,0.882998535208355,0.1170014647921763,2
425,425,1,0,1,-1,0.01,2,0.01,1,0,426,1,0,0.8332817174113907,0.1667182825887302,2
426,426,1,0,-1,-1,0.01,1,-0.01,1,1,427,1,1,0.7301639464304377,0.2698360535693306,2
427,427,1,0,1,-1,0.02,1,0.02,1,0,428,1,0,0.533327422621421,0.4666725773780811,2
428,428,1,0,1,1,0.02,1,0.02,1,0,429,0,0,0.14441142862282,0.8555885713770643,1
429,429,1,1,-1,-1,0.05,1,-0.05,1,0,430,0,0,0.0978230315147298,0.9021769684844958,1
430,430,1,1,1,1,0.1,2,0.1,1,1,431,1,1,0.1844072266851704,0.8155927733152424,1
431,431,1,1,-1,1,0.02,2,-0.02,1,0,432,1,0,0.2109453355806329,0.7890546644190554,1
432,432,1,1,-1,1,0.02,2,-0.02,1,0,433,1,0,0.1708092025386564,0.8291907974619351,1
433,433,1,0,1,1,0.02,1,0.02,1,0,434,0,0,0.0458336445846334,0.9541663554147388,1
434,434,1,1,1,-1,0.1,1,0.1,1,1,435,0,1,0.0375595982093971,0.962440401791144,1
435,435,1,1,1,1,0.01,1,0.01,1,1,436,1,1,0.0885860624791739,0.9114139375205292,1
436,436,1,1,-1,1,0.02,1,-0.02,1,0,437,1,0,0.0843695526664588,0.9156304473341532,1
437,437,1,1,-1,-1,0.1,1,-0.1,1,0,438,0,0,0.0199785521532055,0.9800214478468252,1
438,438,1,0,1,1,0.01,1,0.01,1,0,439,0,0,0.023551443408748,0.9764485565915386,1
439,439,1,1,1,1,0.02,1,0.02,1,1,440,1,1,0.0924591311637822,0.9075408688363238,1
440,440,1,0,-1,-1,0.02,1,-0.02,1,1,441,1,1,0.1025485488846054,0.8974514511148478,1
441,441,1,1,1,-1,0.02,1,0.02,1,1,442,0,1,0.0567810779790148,0.9432189220216988,1
442,442,1,1,1,1,0.1,1,0.1,1,1,443,1,1,0.0950324142321461,0.9049675857685318,1
443,443,1,0,1,1,0.1,1,0.1,1,0,444,0,0,0.0860581083253673,0.9139418916746332,1
444,444,1,1,1,1,0.1,1,0.1,1,1,445,1,1,0.2414465162612962,0.7585534837387164,1
445,445,1,0,-1,-1,0.01,1,-0.01,1,1,446,1,1,0.3174363830472142,0.6825636169528041,1
446,446,1,0,1,-1,0.1,1,0.1,1,0,447,1,0,0.3222420160239768,0.6777579839755657,1
447,447,1,1,1,-1,0.02,1,0.02,1,1,448,0,1,0.2385461890263293,0.7614538109736914,1
448,448,1,0,-1,-1,0.1,1,-0.1,1,1,449,1,1,0.3333035050062658,0.6666964949938712,1
449,449,1,0,-1,1,0.1,1,-0.1,1,1,450,0,1,0.3646670166180424,0.6353329833813995,1
450,450,1,1,-1,1,0.1,2,-0.1,1,0,451,1,0,0.6814624051627446,0.3185375948377702,2
451,451,1,0,1,-1,0.1,2,0.1,1,0,452,1,0,0.8264004486969847,0.1735995513023043,2
452,452,1,1,-1,1,0.01,2,-0.01,1,0,453,1,0,0.8884927649324914,0.1115072350677055,2
453,453,1,1,-1,1,0.02,2,-0.02,1,0,454,1,0,0.9181996695777266,0.0818003304229653,2
454,454,1,1,1,1,0.1,2,0.1,1,1,455,1,1,0.9276264494616726,0.0723735505391229,2
455,455,1,1,-1,1,0.1,2,-0.1,1,0,456,1,0,0.9296030731384688,0.0703969268623168,2
456,456,1,1,1,1,0.1,2,0.1,1,1,457,1,1,0.9090377117377938,0.0909622882615552,2
457,457,1,0,-1,-1,0.01,2,-0.01,1,1,458,1,1,0.8748507640671784,0.1251492359333781,2
458,458,1,0,-1,-1,0.02,1,-0.02,1,1,459,1,1,0.8051961750740365,0.1948038249255852,2
459,459,1,0,1,1,0.05,1,0.05,1,0,460,0,0,0.673379392136884,0.3266206078639947,2
460,460,1,0,-1,-1,0.02,2,-0.02,1,1,461,1,1,0.7723782214420177,0.2276217785579688,2
461,461,1,0,-1,-1,0.01,2,-0.01,1,1,462,1,1,0.8171455106988175,0.1828544893012676,2
462,462,1,0,-1,-1,0.02,2,-0.02,1,1,463,1,1,0.8243851933820072,0.1756148066179605,2
463,463,1,0,-1,-1,0.05,2,-0.05,1,1,464,1,1,0.7982829188371944,0.2017170811623551,2
464,464,1,1,-1,1,0.05,2,-0.05,1,0,465,1,0,0.7329258666818106,0.2670741333185664,2
465,465,1,0,-1,-1,0.02,1,-0.02,1,1,466,1,1,0.5842670436049825,0.4157329563954239,2
466,466,1,1,-1,-1,0.02,1,-0.02,1,0,467,0,0,0.3027189623557423,0.6972810376435495,1
467,467,1,1,1,1,0.02,1,0.02,1,1,468,1,1,0.3115766134251493,0.6884233865746092,1
468,468,1,1,1,1,0.1,1,0.1,1,1,469,1,1,0.2548486278099072,0.7451513721895253,1
469,469,1,0,1,1,0.05,1,0.05,1,0,470,0,0,0.1268343216070424,0.8731656783923116,1
470,470,1,0,-1,1,0.05,1,-0.05,1,1,471,0,1,0.1567105239693414,0.8432894760311686,1
471,471,1,1,-1,1,0.1,1,-0.1,1,0,472,1,0,0.426947847920585,0.5730521520799576,1
472,472,1,1,1,1,0.02,1,0.02,1,1,473,1,1,0.537821141325721,0.462178858675154,2
473,473,1,0,-1,-1,0.02,2,-0.02,1,1,474,1,1,0.5770320588681024,0.4229679411322608,2
474,474,1,0,-1,1,0.1,2,-0.1,1,1,475,0,1,0.5582947394578913,0.44170526054213,2
475,475,1,0,1,-1,0.02,2,0.02,1,0,476,1,0,0.7628549052254311,0.2371450947739424,2
476,476,1,0,1,-1,0.1,2,0.1,1,0,477,1,0,0.8670727089405945,0.1329272910592369,2
477,477,1,1,1,1,0.02,2,0.02,1,1,478,1,1,0.9103965233692508,0.0896034766308181,2
478,478,1,1,-1,1,0.01,2,-0.01,1,0,479,1,0,0.9323539788706386,0.0676460211288213,2
479,479,1,1,1,1,0.02,2,0.02,1,1,480,1,1,0.939220759141679,0.0607792408591113,2
480,480,1,0,1,-1,0.01,2,0.01,1,0,481,1,0,0.9360735021785618,0.0639264978220106,2
481,481,1,0,-1,-1,0.02,2,-0.02,1,1,482,1,1,0.91864105520656,0.0813589447941586,2
482,482,1,0,-1,-1,0.05,2,-0.05,1,1,483,1,1,0.8821213779383161,0.1178786220611864,2
483,483,1,0,-1,-1,0.05,2,-0.05,1,1,484,1,1,0.8160580358320091,0.1839419641681329,2
484,484,1,1,1,1,0.05,2,0.05,1,1,485,1,1,0.6973517754469932,0.3026482245526319,2
485,485,1,0,1,-1,0.01,2,0.01,1,0,486,1,0,0.487173080538077,0.5128269194612097,1
486,486,1,0,1,1,0.01,1,0.01,1,0,487,0,0,0.0771481118492966,0.922851888150377,1
487,487,1,1,-1,-1,0.02,1,-0.02,1,0,488,0,0,0.0141939536616654,0.9858060463376406,1
488,488,1,1,-1,-1,0.1,1,-0.1,1,0,489,0,0,0.0071991683260263,0.9928008316746066,1
489,489,1,1,1,-1,0.02,1,0.02,1,1,490,0,1,0.0248348316356331,0.9751651683640322,1
490,490,1,0,1,-1,0.02,1,0.02,1,0,491,1,0,0.1428372450651036,0.8571627549342998,1
491,491,1,1,1,-1,0.02,1,0.02,1,1,492,0,1,0.17835278810888,0.8216472118905698,1
492,492,1,1,1,1,0.02,1,0.02,1,1,493,1,1,0.5297178335567029,0.4702821664432293,2
493,493,1,0,-1,-1,0.05,2,-0.05,1,1,494,1,1,0.7199729945104617,0.2800270054889365,2
494,494,1,0,1,-1,0.02,2,0.02,1,0,495,1,0,0.8256926220870879,0.1743073779134503,2
495,495,1,0,1,-1,0.02,2,0.02,1,0,496,1,0,0.8750371659713468,0.1249628340282894,2
496,496,1,0,1,-1,0.01,2,0.01,1,0,497,1,0,0.8912615202515747,0.108738479747848,2
497,497,1,1,1,1,0.02,2,0.02,1,1,498,1,1,0.8829649331722256,0.1170350668285722,2
498,498,1,0,1,-1,0.1,2,0.1,1,0,499,1,0,0.8506795478272627,0.1493204521723789,2
499,499,1,0,1,-1,0.02,2,0.02,1,0,500,1,0,0.7607262943129547,0.2392737056867201,2
500,500,2,1,-1,0,0.02,2,-0.02,1,0,501,0,0,0.5802034871826469,0.4197965128172446,2
501,501,2,1,-1,1,0.02,2,-0.02,1,0,502,1,0,0.4089959443156182,0.5910040556838143,1
502,502,2,1,1,-1,0.01,1,0.01,1,1,503,0,1,0.0643776884820149,0.935622311517874,1
503,503,2,1,1,-1,0.02,1,0.02,1,1,504,0,1,0.0127723538045836,0.987227646196158,1
504,504,2,1,-1,-1,0.02,1,-0.02,1,0,505,0,0,0.0059193963625819,0.9940806036368708,1
505,505,2,0,1,1,0.01,1,0.01,1,0,506,0,0,0.0142165115975685,0.985783488401878,1
506,506,2,0,-1,-1,0.02,1,-0.02,1,1,507,1,1,0.0742220088332859,0.9257779911672094,1
507,507,2,1,1,1,0.02,1,0.02,1,1,508,1,1,0.078758351431841,0.9212416485684408,1
508,508,2,1,1,-1,0.01,1,0.01,1,1,509,0,1,0.0304747207017341,0.9695252792975276,1
509,509,2,0,-1,-1,0.02,1,-0.02,1,1,510,1,1,0.0438446605058107,0.9561553394933066,1
510,510,2,1,1,-1,0.02,1,0.02,1,1,511,0,1,0.011806866985322,0.9881931330142044,1
511,511,2,1,-1,-1,0.01,1,-0.01,1,0,512,0,0,0.0121244836619256,0.9878755163378964,1
512,512,2,0,1,1,0.1,1,0.1,1,0,513,0,0,0.0499387361287644,0.9500612638716392,1
513,513,2,1,-1,1,0.02,1,-0.02,1,0,514,1,0,0.3580647266736544,0.6419352733257895,1
514,514,2,0,-1,-1,0.01,1,-0.01,1,1,515,1,1,0.5074509575297029,0.4925490424705059,2
515,515,2,0,1,-1,0.05,1,0.05,1,0,516,1,0,0.5691263002551123,0.4308736997444325,2
516,516,2,1,-1,1,0.02,1,-0.02,1,0,517,1,0,0.5598374244657606,0.4401625755348048,2
517,517,2,1,1,-1,0.1,1,0.1,1,1,518,0,1,0.4821999360252622,0.5178000639741731,1
518,518,2,1,1,1,0.1,1,0.1,1,1,519,1,1,0.5990948011706821,0.4009051988293825,2
519,519,2,0,-1,-1,0.05,2,-0.05,1,1,520,1,1,0.6570389163296336,0.3429610836703804,2
